,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.0,0.55,0.46,0.93,0.72,0.65,0.8,0.92,0.88
ingex.csv,0.88,0.64,0.84,0.84,0.76,0.76,0.06,0.84,0.55
megasquirtavr.csv,0.76,0.2,0.89,0.97,0.87,0.9,0.68,1.0,1.0
owlapi.csv,0.87,0.95,0.54,0.96,0.7,0.0,0.77,0.99,0.88
piccolo2d.csv,1.0,1.0,0.0,1.0,0.89,0.88,1.0,1.0,0.95
servicestack.csv,0.87,0.98,0.43,0.82,0.62,0.55,0.97,0.62,0.0
tolven.csv,0.9,0.93,0.77,0.97,0.03,0.8,0.53,0.61,0.92
twostep.csv,0.56,0.69,0.57,0.76,0.51,0.53,0.61,0.0,0.53
wxlua.csv,0.73,0.89,0.93,0.13,0.89,0.95,0.64,1.02,0.96
