,google-collections.csv,forester-atv.csv,mediate.csv,st-filteredstatistics.csv,projectfactory.csv,geotools.csv,l2j.csv,thedata.csv
forester-atv.csv,0.98,0.56,0.8,0.64,0.5,0.32,0.71,0.0
geotools.csv,0.99,0.45,0.54,0.74,0.5,0.46,0.72,0.07
google-collections.csv,1.0,0.38,0.57,0.75,0.48,0.28,0.72,0.06
l2j.csv,1.0,0.4,0.59,0.75,0.49,0.32,0.84,0.04
mediate.csv,0.97,0.36,0.68,0.73,0.52,0.23,0.77,0.0
projectfactory.csv,1.0,0.52,0.58,0.86,0.55,0.41,0.8,0.13
st-filteredstatistics.csv,1.0,0.34,0.57,0.94,0.46,0.32,0.8,0.07
thedata.csv,0.97,0.52,0.55,0.76,0.51,0.27,0.75,0.44
