,google-collections.csv,forester-atv.csv,mediate.csv,st-filteredstatistics.csv,projectfactory.csv,geotools.csv,l2j.csv,thedata.csv
forester-atv.csv,0.49,0.41,0.8,0.86,0.92,0.7,0.94,0.0
geotools.csv,0.32,0.31,0.77,0.3,0.46,0.45,0.67,0.41
google-collections.csv,0.35,0.35,0.32,0.29,0.38,0.41,0.39,0.36
l2j.csv,0.92,0.34,0.33,0.5,0.43,0.54,0.46,0.43
mediate.csv,0.5,0.42,0.45,0.55,0.72,0.62,0.5,0.0
projectfactory.csv,0.92,0.42,0.38,0.45,0.55,0.45,0.71,0.73
st-filteredstatistics.csv,0.43,0.38,0.32,0.34,0.38,0.41,0.54,0.36
thedata.csv,0.45,0.5,0.4,0.31,0.44,0.54,0.47,0.89
