,lsb.csv,mcore3d.csv,yield.csv,maya-work-in-progress.csv,mscore.csv,hydrogen.csv,xemeiah.csv,virtuoso.csv,enzo.csv,xined.csv,lphant.csv,salasaga.csv,keyczar.csv,xtreemfs.csv,autowikibrowser.csv,rocrail.csv,natpad.csv
autowikibrowser.csv,0.04,0.23,0.12,0.09,0.25,0.12,0.29,0.4,0.08,0.4,0.12,0.18,0.07,0.36,0.0,0.31,0.22
enzo.csv,0.82,0.37,0.5,0.43,0.67,0.44,0.6,0.58,0.12,0.65,0.64,0.94,0.4,0.77,0.65,0.6,0.53
hydrogen.csv,0.0,0.18,0.22,0.21,0.05,0.0,0.13,0.24,0.04,0.09,0.21,0.1,0.07,0.1,0.22,0.22,0.09
keyczar.csv,0.16,0.54,0.56,0.62,0.62,0.43,0.56,0.46,0.24,0.51,0.73,0.68,0.0,0.56,0.48,0.56,0.52
lphant.csv,0.56,0.58,0.26,0.06,0.24,0.52,0.29,0.54,0.16,0.44,0.0,0.54,0.13,0.31,0.35,0.54,0.47
lsb.csv,0.01,0.33,0.35,0.06,0.36,0.6,0.15,0.46,0.16,0.4,0.33,0.44,0.33,0.54,0.3,0.44,0.39
maya-work-in-progress.csv,0.4,0.51,0.59,0.0,0.53,0.49,0.53,0.61,0.8,0.65,0.58,0.34,0.33,0.72,0.65,0.7,0.58
mcore3d.csv,0.42,0.0,0.49,0.57,0.12,0.17,0.27,0.34,0.2,0.74,0.7,0.62,0.87,0.62,0.57,0.41,0.34
mscore.csv,0.4,0.51,0.12,0.23,0.01,0.31,0.47,0.71,0.12,0.6,0.67,0.67,0.13,0.36,0.41,0.44,0.39
natpad.csv,0.91,0.58,0.38,0.0,0.16,0.59,0.58,0.81,0.76,0.4,0.24,0.24,0.13,0.49,0.24,0.31,0.0
rocrail.csv,0.0,0.09,0.06,0.02,0.06,0.07,0.08,0.19,0.0,0.14,0.06,0.11,0.07,0.03,0.19,0.0,0.14
salasaga.csv,0.87,0.82,0.84,0.96,0.91,0.84,0.82,0.72,0.68,0.53,0.61,0.0,0.87,0.95,0.74,0.86,0.7
virtuoso.csv,1.0,0.93,0.96,1.0,0.95,0.7,0.95,0.0,1.0,0.28,1.0,0.78,0.6,0.93,0.94,0.98,0.88
xemeiah.csv,0.36,0.26,0.06,0.0,0.11,0.12,0.0,0.38,0.52,0.37,0.03,0.1,0.07,0.28,0.11,0.32,0.14
xined.csv,0.52,0.21,0.25,0.32,0.13,0.33,0.21,0.04,0.08,0.0,0.09,0.34,0.07,0.39,0.11,0.28,0.62
xtreemfs.csv,0.28,0.4,0.41,0.19,0.24,0.29,0.4,0.52,0.16,0.53,0.64,0.44,0.53,0.02,0.43,0.36,0.25
yield.csv,0.31,0.51,0.01,0.57,0.62,0.62,0.45,0.64,0.6,0.93,0.79,0.71,0.73,0.66,0.59,0.76,0.73
