,lsb.csv,mcore3d.csv,yield.csv,maya-work-in-progress.csv,mscore.csv,hydrogen.csv,xemeiah.csv,virtuoso.csv,enzo.csv,xined.csv,lphant.csv,salasaga.csv,keyczar.csv,xtreemfs.csv,autowikibrowser.csv,rocrail.csv,natpad.csv
autowikibrowser.csv,0.84,0.72,0.78,0.76,0.77,0.43,0.62,0.32,0.96,0.19,0.76,0.26,0.95,0.87,1.0,0.43,0.63
enzo.csv,0.18,0.76,0.57,0.52,0.63,0.21,0.5,0.27,0.97,0.18,0.43,0.13,0.85,0.81,0.44,0.31,0.47
hydrogen.csv,1.0,0.55,0.46,0.38,0.89,1.0,0.66,0.38,0.96,0.33,0.36,0.25,0.8,0.91,0.5,0.42,0.74
keyczar.csv,0.33,0.7,0.53,0.49,0.63,0.19,0.44,0.17,0.93,0.15,0.41,0.19,1.0,0.89,0.54,0.24,0.47
lphant.csv,0.24,0.65,0.7,0.81,0.77,0.17,0.65,0.3,0.91,0.3,1.0,0.18,0.88,0.89,0.61,0.32,0.51
lsb.csv,0.94,0.74,0.56,0.84,0.7,0.18,0.72,0.31,0.93,0.32,0.52,0.26,0.76,0.84,0.66,0.38,0.54
maya-work-in-progress.csv,0.14,0.71,0.57,1.0,0.69,0.22,0.56,0.17,0.8,0.22,0.47,0.29,0.83,0.88,0.49,0.28,0.49
mcore3d.csv,0.33,1.0,0.58,0.43,0.81,0.35,0.59,0.28,0.9,0.16,0.44,0.22,0.7,0.83,0.52,0.23,0.56
mscore.csv,0.18,0.72,0.8,0.56,0.99,0.28,0.56,0.28,0.94,0.26,0.42,0.2,0.89,0.9,0.57,0.31,0.58
natpad.csv,0.24,0.63,0.55,1.0,0.82,0.19,0.52,0.23,0.75,0.23,0.27,0.25,0.86,0.9,0.5,0.29,1.0
rocrail.csv,1.0,0.78,0.79,0.67,0.86,0.46,0.74,0.42,1.0,0.33,0.75,0.28,0.8,0.95,0.57,1.0,0.65
salasaga.csv,0.25,0.58,0.35,0.4,0.54,0.08,0.42,0.22,0.8,0.18,0.23,1.0,0.75,0.78,0.35,0.17,0.34
virtuoso.csv,0.25,0.68,0.48,0.41,0.6,0.18,0.48,1.0,0.8,0.37,0.4,0.18,0.61,0.85,0.43,0.22,0.43
xemeiah.csv,0.36,0.74,0.88,1.0,0.82,0.37,1.0,0.34,0.74,0.24,0.88,0.41,0.88,0.84,0.78,0.38,0.74
xined.csv,0.18,0.5,0.39,0.32,0.7,0.18,0.48,0.5,0.8,1.0,0.4,0.16,0.75,0.83,0.4,0.31,0.38
xtreemfs.csv,0.09,0.71,0.62,0.65,0.76,0.31,0.6,0.26,0.88,0.21,0.43,0.15,0.76,1.0,0.54,0.37,0.61
yield.csv,0.2,0.76,0.98,0.47,0.66,0.16,0.6,0.3,0.82,0.18,0.45,0.19,0.79,0.88,0.56,0.25,0.45
