,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.64,0.11,0.69,0.72
emftriple.csv,0.17,0.97,0.07,0.29
fluent-nhibernate.csv,0.73,0.0,0.91,0.4
gpsmid.csv,0.8,0.38,0.85,0.62
