,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.55,0.36,0.69,0.25
emftriple.csv,0.26,0.14,0.34,0.15
fluent-nhibernate.csv,0.37,0.31,0.2,0.11
gpsmid.csv,0.21,0.89,0.25,0.49
