,extprosys.csv,codeblocks.csv,qcad2.csv,fluidium.csv,haphazard.csv,silvertree.csv
codeblocks.csv,0.53,0.41,0.5,0.46,0.59,0.39
extprosys.csv,0.57,0.44,0.52,0.0,0.4,0.5
fluidium.csv,0.67,0.0,0.0,0.62,0.67,0.0
haphazard.csv,0.75,0.61,0.8,0.89,0.7,0.7
qcad2.csv,0.94,0.67,0.49,0.45,0.44,0.67
silvertree.csv,0.69,0.45,0.51,0.46,0.35,0.58
