,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,1.0,0.78,0.81,0.75,0.66,0.63,0.62,0.81,0.98
massiv.csv,0.03,0.13,0.31,1.0,0.01,0.05,0.0,0.0,0.05
mesa3d.csv,0.72,0.26,0.88,0.5,0.47,0.57,0.49,0.46,0.39
ngl.csv,0.85,0.83,0.94,1.0,0.85,0.63,0.86,0.22,0.61
nutz.csv,0.68,0.63,0.94,0.75,0.55,0.72,0.76,0.78,0.28
ossim.csv,0.24,0.18,0.81,0.5,0.01,0.28,0.35,0.35,0.22
qmmp.csv,0.8,0.73,0.69,0.75,0.6,0.62,0.65,0.72,0.94
rcp-company-uibindings.csv,0.58,0.58,0.81,0.5,0.54,0.68,0.57,0.22,0.86
v8.csv,0.37,0.38,0.38,0.5,0.86,0.6,0.37,0.99,0.37
