,rezilla.csv,webdriver.csv,minig.csv,ossbuild.csv,jparsec.csv,kmess.csv
jparsec.csv,0.3,0.52,0.63,0.31,0.97,0.49
kmess.csv,0.54,0.53,0.43,0.48,0.49,0.99
minig.csv,0.19,0.49,0.98,0.51,0.35,0.56
ossbuild.csv,0.25,0.61,0.39,0.9,0.24,0.57
rezilla.csv,1.0,0.51,0.52,0.37,0.31,0.47
webdriver.csv,0.06,1.0,0.44,0.67,0.4,0.6
