,rezilla.csv,webdriver.csv,minig.csv,ossbuild.csv,jparsec.csv,kmess.csv
jparsec.csv,0.36,0.43,0.47,0.06,0.98,0.61
kmess.csv,0.32,0.53,0.5,0.11,0.42,0.99
minig.csv,0.5,0.45,0.98,0.13,0.56,0.64
ossbuild.csv,0.29,0.83,0.48,0.85,0.69,0.66
rezilla.csv,1.0,0.47,0.4,0.08,0.36,0.58
webdriver.csv,0.25,1.0,0.41,0.26,0.52,0.71
