,rezilla.csv,webdriver.csv,minig.csv,ossbuild.csv,jparsec.csv,kmess.csv
jparsec.csv,0.0,8.0,5.0,4.0,0.0,2.0
kmess.csv,0.0,0.0,1.0,11.0,3.0,0.0
minig.csv,1.0,4.0,0.0,4.0,2.0,0.0
ossbuild.csv,8.0,0.0,3.0,1.0,2.0,1.0
rezilla.csv,0.0,0.0,1.0,2.0,3.0,1.0
webdriver.csv,3.0,0.0,1.0,4.0,2.0,1.0
