,rezilla.csv,webdriver.csv,minig.csv,ossbuild.csv,jparsec.csv,kmess.csv
jparsec.csv,0.86,0.4,0.47,0.34,0.59,0.42
kmess.csv,0.49,0.53,0.78,0.46,0.58,0.49
minig.csv,0.83,0.47,0.57,0.46,0.72,0.4
ossbuild.csv,0.86,0.6,0.7,0.97,0.92,0.59
rezilla.csv,0.68,0.37,0.35,0.34,0.41,0.5
webdriver.csv,0.75,0.51,0.67,0.9,0.61,0.58
