,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,1.0,1.0,0.96,0.1,1.0,0.94,0.87,0.97,0.97
ctrlr.csv,1.0,1.0,0.1,0.97,0.91,1.0,0.92,0.99,0.98
empserver.csv,0.52,0.0,0.88,0.64,0.68,0.56,0.61,0.78,0.53
ffigo.csv,1.04,0.65,0.72,0.53,0.76,0.03,0.86,0.73,0.52
gmerlin.csv,0.38,0.81,0.93,0.74,0.0,0.9,0.51,0.64,0.68
skia.csv,1.01,0.88,0.97,0.78,0.82,0.97,0.09,0.82,1.0
wikipediardware.csv,0.66,0.86,0.79,0.84,0.85,0.79,0.94,0.59,0.05
zemljanka.csv,1.0,0.97,1.0,0.99,0.95,0.91,0.92,0.33,1.0
