,recall,precision,pf,pci_20,ifa,wins
applet2app.csv,0.585,0.53,0.325,0.5,0.5,12
biodwh.csv,0.35,0.5249999999999999,0.155,0.675,0.0,15
blue-c.csv,0.8049999999999999,0.45499999999999996,0.615,0.485,3.5,4
cities3d.csv,0.5349999999999999,0.48,0.25,0.52,3.5,11
firebird.csv,0.785,0.48,0.5700000000000001,0.455,1.0,5
jcache.csv,0.835,0.48,0.535,0.43,2.0,6
jparsec.csv,0.66,0.46,0.575,0.48,3.0,2
mscore.csv,0.79,0.45,0.615,0.415,1.5,3
nabu-library.csv,0.3,0.46499999999999997,0.235,0.81,2.0,13
ns-3-dev-def-routing.csv,0.515,0.44,0.345,0.585,2.5,7
open-ms.csv,0.45,0.58,0.215,0.545,2.5,14
popeye-chess.csv,0.485,0.515,0.27,0.515,1.0,10
qgo.csv,0.85,0.5,0.715,0.37,3.0,1
webdriver.csv,0.69,0.51,0.435,0.49,2.0,9
xined.csv,0.0,0.0,0.0,0.0,144.5,0
yafdotnet.csv,0.66,0.56,0.425,0.375,1.5,8
