,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.43,0.01,0.7,0.32,0.17,0.51,0.3,0.4,0.38
barracudamvc.csv,0.94,0.99,0.0,0.95,0.98,0.88,0.85,0.8,0.98
ingex.csv,0.08,0.36,0.3,0.13,0.1,0.1,0.05,0.34,0.0
jgnash.csv,0.29,0.66,0.35,0.13,0.05,0.0,0.05,0.13,0.2
jsr308-langtools.csv,0.37,0.3,0.65,0.39,0.23,0.52,0.0,0.43,0.6
owlapi.csv,0.0,0.02,0.0,0.11,0.03,0.04,0.05,0.0,0.0
owlib.csv,0.02,0.44,0.7,0.18,0.51,0.28,0.3,0.47,0.52
sidekar.csv,0.43,0.64,0.55,0.0,0.57,0.5,0.45,0.41,0.44
springside.csv,0.43,0.44,0.6,0.47,0.0,0.59,0.2,0.37,0.54
