,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.45,1.0,0.85,0.76,0.6,0.2,0.75,0.23,0.37
barracudamvc.csv,0.39,0.75,1.0,0.64,0.33,0.16,0.63,0.18,0.36
ingex.csv,0.66,0.76,0.8,0.75,0.47,0.42,0.91,0.08,1.0
jgnash.csv,0.42,0.71,0.71,0.44,0.64,1.0,0.8,0.23,0.33
jsr308-langtools.csv,0.54,0.8,0.86,0.77,0.52,0.22,1.0,0.19,0.41
owlapi.csv,0.0,0.73,1.0,0.33,0.5,0.25,0.75,1.0,0.0
owlib.csv,0.97,0.75,0.82,0.8,0.17,0.27,0.75,0.18,0.42
sidekar.csv,0.38,0.81,0.83,1.0,0.26,0.22,0.76,0.25,0.49
springside.csv,0.47,0.78,0.85,0.73,1.0,0.18,0.86,0.19,0.41
