,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.64,0.02,0.75,0.51,0.54,0.56,0.5,0.54,0.73
barracudamvc.csv,0.95,0.99,0.0,0.95,0.98,0.88,0.85,0.81,0.98
ingex.csv,0.79,0.72,0.83,0.78,0.82,0.61,0.67,0.91,0.07
jgnash.csv,0.74,0.81,0.91,0.95,0.82,0.08,0.87,0.81,0.85
jsr308-langtools.csv,0.52,0.69,0.7,0.46,0.56,0.54,0.0,0.64,0.66
owlapi.csv,1.0,0.98,0.99,0.97,0.94,0.92,0.9,0.04,1.0
owlib.csv,0.02,0.72,0.8,0.59,0.95,0.49,0.5,0.67,0.62
sidekar.csv,0.75,0.64,0.75,0.03,0.84,0.54,0.45,0.5,0.52
springside.csv,0.6,0.66,0.69,0.54,0.04,0.64,0.28,0.67,0.64
