,exordium.csv,mptvseries.csv,toped.csv,qtractor.csv,flexpay.csv,openmsx.csv,synergyspace.csv,elateportal.csv,tango-cs.csv
elateportal.csv,0.2,0.48,0.67,0.38,0.55,0.87,0.79,0.0,0.33
exordium.csv,0.3,0.19,0.44,0.17,0.44,0.19,0.21,0.17,0.45
flexpay.csv,0.57,0.58,0.78,0.5,0.25,0.71,0.29,0.17,0.23
mptvseries.csv,0.11,0.39,0.11,0.17,0.11,0.04,0.01,0.0,0.12
openmsx.csv,0.91,0.58,0.78,0.58,0.51,0.34,0.24,0.67,0.54
qtractor.csv,0.38,0.35,0.56,0.25,0.39,0.33,0.28,0.0,0.3
synergyspace.csv,0.45,0.42,0.33,0.25,0.58,0.12,0.27,0.0,0.43
tango-cs.csv,0.68,0.81,0.78,0.92,0.8,0.95,0.89,0.33,0.38
toped.csv,0.79,0.61,0.0,0.46,0.88,0.53,0.84,0.83,0.81
