,exordium.csv,mptvseries.csv,toped.csv,qtractor.csv,flexpay.csv,openmsx.csv,synergyspace.csv,elateportal.csv,tango-cs.csv
elateportal.csv,0.35,0.42,0.83,0.61,0.19,0.36,0.12,1.0,0.49
exordium.csv,0.47,0.65,0.91,0.76,0.22,0.53,0.22,0.5,0.39
flexpay.csv,0.27,0.22,0.77,0.56,0.29,0.41,0.12,0.86,0.36
mptvseries.csv,0.5,0.56,0.96,0.69,0.29,0.43,0.8,0.0,0.27
openmsx.csv,0.26,0.4,0.83,0.5,0.17,0.54,0.27,0.6,0.29
qtractor.csv,0.43,0.52,0.89,0.78,0.23,0.38,0.18,1.0,0.48
synergyspace.csv,0.17,0.35,0.79,0.5,0.17,0.59,0.39,1.0,0.36
tango-cs.csv,0.3,0.36,0.85,0.53,0.18,0.41,0.21,0.95,0.46
toped.csv,0.25,0.44,1.0,0.59,0.15,0.4,0.21,0.88,0.39
