,exordium.csv,mptvseries.csv,toped.csv,qtractor.csv,flexpay.csv,openmsx.csv,synergyspace.csv,elateportal.csv,tango-cs.csv
elateportal.csv,0.71,0.64,0.79,0.62,0.67,0.92,0.98,0.02,0.61
exordium.csv,0.37,0.46,0.49,0.56,0.61,0.72,0.8,0.99,0.71
flexpay.csv,0.68,0.94,0.94,0.68,0.57,0.77,0.89,0.88,0.83
mptvseries.csv,0.69,0.44,0.56,0.7,0.8,0.95,0.85,1.0,0.94
openmsx.csv,0.91,0.69,0.85,0.77,0.73,0.54,0.7,1.09,0.86
qtractor.csv,0.41,0.51,0.6,0.35,0.6,0.78,0.82,0.95,0.65
synergyspace.csv,0.86,0.76,0.85,0.82,0.72,0.76,0.44,0.91,0.76
tango-cs.csv,0.7,0.85,0.81,0.92,0.81,0.95,0.9,0.35,0.63
toped.csv,0.81,0.65,0.2,0.63,0.91,0.72,0.85,0.85,0.84
