,exordium.csv,mptvseries.csv,toped.csv,qtractor.csv,flexpay.csv,openmsx.csv,synergyspace.csv,elateportal.csv,tango-cs.csv
elateportal.csv,0.76,0.5,0.43,0.52,0.5,0.44,0.48,0.3,0.58
exordium.csv,0.56,0.53,0.34,0.65,0.53,0.79,0.63,0.5,0.45
flexpay.csv,0.64,0.61,0.58,0.67,0.66,0.48,0.55,0.86,0.76
mptvseries.csv,0.67,0.44,0.46,0.69,0.98,0.86,0.8,0.0,0.91
openmsx.csv,0.45,0.53,0.39,0.57,0.6,0.67,0.91,0.9,0.62
qtractor.csv,0.57,0.43,0.36,0.52,0.48,0.68,0.56,0.5,0.55
synergyspace.csv,0.77,0.65,0.93,0.92,0.53,0.96,0.73,0.75,0.68
tango-cs.csv,0.48,0.44,0.34,0.45,0.41,0.41,0.43,0.31,0.54
toped.csv,0.51,0.47,0.39,0.63,0.45,0.69,0.54,0.37,0.43
