,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv
bloodycore.csv,0.93,0.83,0.6,0.77,0.91,0.86,0.89
flylegacy.csv,0.46,0.55,0.42,0.69,0.7,0.48,0.4
jguard.csv,0.41,0.83,0.53,0.44,0.45,0.58,0.4
mob-sen-plat.csv,0.38,0.38,0.36,0.48,0.34,0.4,0.43
raygina.csv,0.43,0.0,0.48,0.42,0.89,0.48,0.9
upp-mirror.csv,0.56,0.5,0.35,0.58,0.37,0.66,0.71
wishmaster.csv,0.69,0.82,0.43,0.58,0.35,0.46,0.53
