,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv
bloodycore.csv,98.5,95.5,96.5,947.0,447.5,183.0,653.5
flylegacy.csv,98.5,194.0,96.5,394.0,95.5,97.5,292.5
jguard.csv,98.5,88.5,95.5,1345.5,97.5,196.0,292.5
mob-sen-plat.csv,192.0,279.5,98.5,983.5,98.5,196.0,367.0
raygina.csv,192.0,0.0,95.5,688.5,97.5,195.0,79.5
upp-mirror.csv,94.5,95.5,98.5,688.0,98.5,195.0,275.5
wishmaster.csv,94.5,266.5,98.5,688.5,98.5,196.0,275.5
