,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv
bloodycore.csv,0.37,0.11,0.42,0.6,0.11,0.09,0.0
flylegacy.csv,0.6,0.55,0.66,0.43,0.39,0.47,0.5
jguard.csv,0.58,0.28,0.56,0.61,0.56,0.64,0.62
mob-sen-plat.csv,0.63,0.73,0.43,0.45,0.59,0.51,0.59
raygina.csv,0.69,0.0,0.54,0.54,0.22,0.34,0.17
upp-mirror.csv,0.39,0.04,0.55,0.66,0.68,0.52,0.25
wishmaster.csv,0.32,0.25,0.49,0.43,0.63,0.45,0.82
