,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.52,0.24,0.3,0.79
jajuk.csv,0.8,0.22,0.32,0.73
vapor.csv,0.5,0.17,0.38,0.83
zorannt.csv,0.61,0.38,0.25,0.71
