,f1,g,recall,precision,pf,wins
botsnscouts.csv,0.61,0.64,0.7,0.69,0.33,16
fbmanager.csv,0.07,0.05,0.04,0.05,0.0,0
fido.csv,0.05,0.07,0.06,0.24,0.03,1
fityk.csv,0.6,0.6,0.58,0.67,0.39,11
fleet-simulator.csv,0.67,0.51,0.9,0.54,0.81,6
freenet.csv,0.58,0.49,0.82,0.5,0.75,3
geogebra.csv,0.51,0.46,0.41,0.68,0.19,8
google-caja.csv,0.71,0.46,0.95,0.67,0.84,9
hibernate.csv,0.54,0.53,0.54,0.74,0.31,10
itext.csv,0.73,0.67,0.83,0.69,0.55,17
k3b.csv,0.71,0.63,0.82,0.66,0.64,15
megameknet.csv,0.58,0.6,0.67,0.57,0.59,7
myfaces.csv,0.55,0.55,0.52,0.76,0.25,14
onotoa.csv,0.31,0.34,0.33,0.36,0.52,2
paintown.csv,0.63,0.43,0.85,0.64,0.87,4
powerfolder.csv,0.39,0.46,0.43,0.7,0.18,5
triplea.csv,0.61,0.58,0.57,0.66,0.32,12
xamj.csv,0.6,0.58,0.67,0.61,0.36,13
