,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,5.0,2.0,1.0,9.0,0.0,0.0
lazarus-ccr.csv,0.0,1.0,5.0,1.0,13.0,1.0
lcfizvtop.csv,4.0,1.0,1.0,4.0,0.0,0.0
migen.csv,2.0,0.0,0.0,9.0,0.0,0.0
mvnforum.csv,3.0,3.0,0.0,9.0,58.0,0.0
plplot.csv,5.0,2.0,0.0,0.0,0.0,0.0
