,adaptagrams.csv,go.csv,bibedt.csv,moving-pictures.csv,libmesh.csv,glelite.csv,fulguro.csv
adaptagrams.csv,1.0,0.13,0.2,0.14,0.12,0.09,0.0
bibedt.csv,0.5,0.53,0.9,0.79,0.62,0.33,0.73
fulguro.csv,0.08,0.03,0.5,0.11,0.0,0.18,0.82
glelite.csv,1.0,1.0,1.0,0.89,0.96,1.0,1.0
go.csv,0.96,0.99,0.7,0.61,0.31,0.51,0.64
libmesh.csv,0.0,0.08,0.4,0.36,0.88,0.15,0.36
moving-pictures.csv,0.73,0.35,0.7,0.96,0.81,0.65,0.91
