,adaptagrams.csv,go.csv,bibedt.csv,moving-pictures.csv,libmesh.csv,glelite.csv,fulguro.csv
adaptagrams.csv,0.0,0.87,0.8,0.86,0.89,0.91,1.01
bibedt.csv,0.6,0.71,0.1,0.65,0.63,0.67,0.81
fulguro.csv,0.93,0.98,0.57,0.89,1.0,0.82,0.18
glelite.csv,1.0,0.93,1.0,0.88,0.98,0.0,0.96
go.csv,0.88,0.01,0.77,0.57,0.85,0.83,0.71
libmesh.csv,1.0,0.93,0.62,0.73,0.16,1.08,0.75
moving-pictures.csv,0.8,0.68,0.47,0.04,0.72,0.75,0.94
