,adaptagrams.csv,go.csv,bibedt.csv,moving-pictures.csv,libmesh.csv,glelite.csv,fulguro.csv
adaptagrams.csv,0.0,0.02,0.02,0.1,0.04,0.0,0.13
bibedt.csv,0.33,0.53,0.02,0.61,0.5,0.0,0.76
fulguro.csv,0.12,0.04,0.27,0.03,0.04,0.0,0.0
glelite.csv,1.0,0.93,1.0,0.87,0.98,0.0,0.96
go.csv,0.88,0.0,0.71,0.42,0.5,0.67,0.61
libmesh.csv,0.08,0.07,0.17,0.35,0.11,0.67,0.41
moving-pictures.csv,0.75,0.2,0.37,0.0,0.7,0.67,0.94
