,adaptagrams.csv,go.csv,bibedt.csv,moving-pictures.csv,libmesh.csv,glelite.csv,fulguro.csv
adaptagrams.csv,1.0,0.16,0.24,0.17,0.15,0.11,0.0
bibedt.csv,0.53,0.52,0.91,0.66,0.59,0.38,0.52
fulguro.csv,0.1,0.04,0.53,0.13,0.0,0.22,0.85
glelite.csv,0.0,0.27,0.0,0.41,0.09,1.0,0.17
go.csv,0.4,0.99,0.55,0.6,0.34,0.46,0.57
libmesh.csv,0.0,0.1,0.45,0.4,0.88,0.17,0.39
moving-pictures.csv,0.53,0.39,0.68,0.97,0.6,0.54,0.24
