,adaptagrams.csv,go.csv,bibedt.csv,moving-pictures.csv,libmesh.csv,glelite.csv,fulguro.csv
adaptagrams.csv,0.38,0.91,0.67,0.86,0.8,0.93,0.9
bibedt.csv,0.52,0.64,0.9,0.41,0.72,0.67,0.49
fulguro.csv,0.8,0.75,0.94,0.75,0.5,0.96,0.89
glelite.csv,0.32,0.39,0.39,0.33,0.47,0.49,0.43
go.csv,0.33,0.45,0.39,0.4,0.42,0.51,0.47
libmesh.csv,0.5,0.89,0.82,0.71,0.93,0.96,0.78
moving-pictures.csv,0.38,0.57,0.41,0.52,0.57,0.58,0.44
