,recall,precision,pf,wins
badtrinity-zero.csv,0.64,0.47,0.46,8
boost.csv,0.75,0.45,0.66,1
codepurge.csv,0.32,0.58,0.22,15
elateportal.csv,0.46,0.41,0.42,2
etics.csv,0.18,0.38,0.1,7
factor.csv,0.13,0.52,0.09,14
gusanos.csv,0.69,0.43,0.5,5
kvs.csv,0.18,0.47,0.09,9
lcfizvtop.csv,0.33,0.52,0.24,10
mcore3d.csv,0.66,0.46,0.54,4
modellus.csv,0.36,0.41,0.25,6
modplug.csv,0.74,0.4,0.62,0
passwordsafe.csv,0.64,0.53,0.4,11
pixel-commandos.csv,0.01,0.5,0.0,12
projecteqemu.csv,0.25,0.65,0.07,18
pydev.csv,0.27,0.61,0.12,17
sandiaportals.csv,0.82,0.43,0.64,3
uwom.csv,0.28,0.63,0.21,16
xbplayer.csv,0.22,0.53,0.16,13
