,0,1,2,3,4,5,6,7,8
guineu.csv,0.085,0.085,0.33,0.17,0.085,0.33,,,
rhex.csv,0.16999999999999998,0.12,0.12,0.25,0.12,0.12,0.38,0.12,0.12
owlib.csv,0.44,0.21,0.28500000000000003,0.38,0.21,0.31999999999999995,0.18,0.21,0.26
ktc.csv,0.06,0.265,0.265,0.35,0.265,0.24,0.47,0.265,0.29
jedit.csv,0.395,0.405,0.27,0.405,0.405,0.25,,,
net-snmp.csv,0.8,0.2,0.4,0.185,0.2,0.4,0.185,0.2,0.6
encog-java.csv,0.09,0.03,0.195,0.31,0.03,0.15,,,
umber.csv,1.0,0.265,0.085,0.0,0.265,0.185,,,
jahshakafx.csv,0.54,0.125,0.19,0.445,0.125,0.17,0.33999999999999997,0.125,0.16999999999999998
jahshaka.csv,0.2,0.1,0.2,0.2,0.1,0.2,,,
paintown.csv,0.29,0.0,0.29,0.29,0.0,0.29,0.29,0.0,0.29
h2database.csv,0.77,0.275,0.19,0.495,0.275,0.20500000000000002,0.32999999999999996,0.275,0.20500000000000002
x4x.csv,0.0,0.0,1.0,0.5,0.0,1.0,,,
elmo.csv,0.0,0.215,0.15500000000000003,0.43,0.215,0.15500000000000003,0.43,0.215,0.15500000000000003
jmoney.csv,0.0,0.0,0.375,0.0,0.0,0.375,,,
baadengine.csv,0.06,0.0,0.225,0.12,0.0,0.225,,,
raven-monitoring.csv,0.4,0.7,0.30000000000000004,0.4,0.7,0.365,0.4,0.7,0.265
smbopensoft.csv,0.0,0.0,0.15000000000000002,0.0,0.0,0.15000000000000002,0.0,0.0,0.15000000000000002
xharbour.csv,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25
flylinkdc.csv,0.2,0.35,0.2,0.45,0.35,0.2,0.35,0.35,0.15000000000000002
reactos-mirror.csv,0.05,0.44499999999999995,0.29500000000000004,0.375,0.44499999999999995,0.30500000000000005,0.375,0.44499999999999995,0.33
qpe.csv,1.0,0.165,0.15,0.51,0.165,0.15000000000000002,0.42500000000000004,0.165,0.13
xbrlapi.csv,0.125,0.125,0.375,0.25,0.125,0.375,0.25,0.125,0.375
prelude.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neoengine.csv,0.24,0.05,0.29000000000000004,0.25,0.05,0.325,0.45499999999999996,0.05,0.325
atunes.csv,0.1,0.07,0.085,0.515,0.07,0.11,,,
avifile.csv,0.7849999999999999,0.36,0.0,0.69,0.36,0.0,,,
lamp.csv,1.0,0.085,0.2,0.38,0.085,0.27,,,
logicmail.csv,0.5,0.0,0.25,0.5,0.0,0.0,,,
wgs-assembler.csv,0.57,0.29,0.43,0.57,0.29,0.43,0.43,0.29,0.43
plearn.csv,1.0,0.1,0.23500000000000001,0.31,0.1,0.265,0.31,0.1,0.27
werx.csv,,,,,,,,,
openwbem.csv,1.0,0.08,0.26,0.18,0.08,0.27,0.145,0.08,0.245
qgo.csv,0.41500000000000004,0.25,0.125,0.41500000000000004,0.25,0.25,0.33,0.25,0.25
jaql.csv,0.435,0.0,0.38,0.30000000000000004,0.0,0.4,0.30000000000000004,0.0,0.4
kmatplot.csv,0.0,0.19,0.23,0.52,0.19,0.2,0.48,0.19,0.24
pclasses.csv,0.5,0.0,0.265,0.365,0.0,0.265,,,
agilitybook.csv,0.635,0.265,0.185,0.77,0.265,0.16,0.77,0.265,0.14500000000000002
triplea.csv,0.585,0.75,0.5,1.0,0.75,0.5,0.5,0.75,0.5
