,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,chaosrts.csv
chaosrts.csv,0.97,0.8,0.75,0.92,1.0,0.01
lazarus-ccr.csv,0.0,0.67,0.51,0.78,0.92,0.38
lcfizvtop.csv,0.97,0.8,0.88,0.87,0.09,0.72
migen.csv,0.7,0.06,0.89,0.68,0.85,0.74
mvnforum.csv,0.96,0.82,0.06,0.86,0.91,0.91
plplot.csv,1.0,0.64,0.7,0.1,0.52,0.65
