,0,1,2,3,4,5
rectracker.csv,[0.94],[0.88],[0.93],[0.88],[0.94],[0.88]
dynalloy.csv,[0.62],[0.8],[0.57],[0.8],[0.44],[0.8]
mpqc.csv,[0.0],[0.0],[0.14],[0.0],[0.14],[0.0]
thout.csv,[0.52],[0.5],[0.52],[0.5],[0.48],[0.5]
sabbu.csv,[0.91],[0.83],[0.5],[0.83],[0.67],[0.83]
unladen-swallow.csv,[0.24],[0.0],[0.14],[0.0],[0.15],[0.0]
powerfolder-.csv,[0.62],[0.5],[0.71],[0.5],[0.62],[0.5]
barracudamvc.csv,[0.89],[0.87],[0.87],[0.87],[0.87],[0.87]
nutz.csv,[0.52],[0.4],[0.49],[0.4],[0.48],[0.4]
apolloplayer.csv,[0.62],[0.0],[0.62],[0.0],[0.53],[0.0]
vxl.csv,[0.15],[0.0],[0.22],[0.0],[0.22],[0.0]
fbmanager.csv,[0.75],[0.57],[0.33],[0.57],[0.73],[0.57]
olsrd.csv,[1.0],[0.77],[0.75],[0.77],[0.71],[0.77]
jajuk.csv,[0.69],[0.75],[0.57],[0.75],[0.62],[0.75]
sqlpower-library.csv,[0.5],[0.67],[0.92],[0.67],[0.92],[0.67]
heekscad.csv,[0.8],[0.75],[0.8],[0.75],[0.63],[0.75]
zorannt.csv,[0.31],[0.0],[0.13],[0.0],[0.22],[0.0]
emftriple.csv,[0.0],[0.0],[0.2],[0.0],[0.12],[0.0]
gamestone.csv,[0.29],[0.0],[0.33],[0.0],[0.29],[0.0]
jicarilla.csv,[0.5],[1.0],[0.25],[1.0],[0.0],[1.0]
sevenupdate.csv,[0.57],[1.0],[0.91],[1.0],[0.91],[1.0]
nuttx.csv,[0.85],[0.95],[0.85],[0.95],[0.98],[0.95]
psrchive.csv,[0.0],[0.0],[0.2],[0.0],[0.2],[0.0]
jvcl.csv,[0.22],[0.0],[0.22],[0.0],[0.27],[0.0]
kdenlive.csv,[1.0],[0.62],[1.0],[0.62],[0.84],[0.62]
hatari.csv,[0.5],[0.57],[0.67],[0.57],[0.6],[0.57]
maidsafe-dht.csv,[0.67],[0.0],[0.67],[0.0],[0.55],[0.0]
opde.csv,[0.0],[0.0],[0.29],[0.0],[0.25],[0.0]
brlcad.csv,[0.42],[0.0],[0.43],[0.0],[0.39],[0.0]
opentibia.csv,[0.89],[1.0],[0.67],[1.0],[0.89],[1.0]
plee-the-bear.csv,[0.13],[0.0],[0.19],[0.0],[0.13],[0.0]
xcsoar.csv,[0.57],[0.77],[0.74],[0.77],[0.7],[0.77]
vapor.csv,[0.57],[0.0],[0.67],[0.0],[0.57],[0.0]
reaper-ecad.csv,[0.33],[0.0],[0.29],[0.0],[0.29],[0.0]
jmri.csv,[0.58],[0.67],[0.61],[0.67],[0.61],[0.67]
igarden.csv,[0.53],[0.0],[0.53],[0.0],[0.53],[0.0]
mb-unit.csv,[0.9],[0.9],[0.9],[0.9],[0.87],[0.9]
jlinalg.csv,[0.57],[0.91],[0.91],[0.91],[0.75],[0.91]
megasquirtavr.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
psycle.csv,[0.79],[0.68],[0.89],[0.68],[0.88],[0.68]
beast-mcmc.csv,[0.58],[0.71],[0.43],[0.71],[0.53],[0.71]
ikvm.csv,[0.33],[0.67],[0.5],[0.67],[0.57],[0.67]
bscwweasel.csv,[0.0],[0.0],[0.5],[0.0],[0.25],[0.0]
zscreen.csv,[0.73],[0.67],[0.77],[0.67],[0.77],[0.67]
sarasvati.csv,[0.44],[0.0],[0.36],[0.0],[0.24],[0.0]
flylegacy.csv,[0.62],[0.62],[0.73],[0.62],[0.62],[0.62]
nullc.csv,[0.67],[0.73],[0.91],[0.73],[0.83],[0.73]
dvt.csv,[0.4],[0.57],[0.59],[0.57],[0.5],[0.57]
retromenu.csv,[0.5],[0.29],[0.25],[0.29],[0.44],[0.29]
jatlas.csv,[0.0],[1.0],[0.25],[1.0],[0.25],[1.0]
liferea.csv,[0.4],[0.0],[0.29],[0.0],[0.29],[0.0]
array4j.csv,[0.44],[0.8],[0.44],[0.8],[0.5],[0.8]
go.csv,[0.96],[0.91],[0.96],[0.91],[0.96],[0.91]
zealos.csv,[0.22],[0.0],[0.22],[0.0],[0.18],[0.0]
ns-3.csv,[0.71],[0.71],[0.71],[0.71],[0.79],[0.71]
nug.csv,[0.29],[0.0],[0.29],[0.0],[0.29],[0.0]
critterding.csv,[0.0],[0.57],[0.4],[0.57],[0.4],[0.57]
optalgtoolkit.csv,[0.67],[0.4],[0.67],[0.4],[0.57],[0.4]
kwave.csv,[0.0],[0.4],[0.55],[0.4],[0.55],[0.4]
superwaba.csv,[0.67],[0.89],[0.67],[0.89],[0.14],[0.89]
ltp.csv,[0.74],[0.75],[0.75],[0.75],[0.75],[0.75]
pdfedit.csv,[0.5],[0.4],[0.5],[0.4],[0.5],[0.4]
blogentis.csv,[0.2],[0.4],[0.18],[0.4],[0.2],[0.4]
mclient-mume.csv,[0.75],[0.75],[0.75],[0.75],[0.8],[0.75]
firebird.csv,[0.68],[0.61],[0.57],[0.61],[0.68],[0.61]
