,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.44,0.5,0.35,0.38,0.39,0.43,0.45,0.39,0.35,0.33,0.37,0.31,0.34,0.38,0.31,0.52,0.41,0.39,0.39
boost-sandbox.csv,0.44,0.65,0.48,0.44,0.41,0.71,0.57,0.47,0.37,0.35,0.57,0.58,0.36,0.36,0.31,0.5,0.61,0.43,0.47
dspace-gsoc.csv,0.74,0.67,0.93,0.92,0.76,0.93,0.71,0.57,0.93,0.45,0.67,0.67,0.41,0.4,0.38,0.52,0.94,0.77,0.71
enlightenment.csv,0.5,0.55,0.47,0.46,0.35,0.71,0.54,0.52,0.45,0.37,0.48,0.47,0.37,0.53,0.36,0.4,0.62,0.54,0.5
fceugc.csv,0.74,0.8,0.75,0.56,0.44,0.82,0.74,0.92,0.8,0.86,0.62,0.67,0.93,0.89,0.8,0.6,0.67,0.88,0.83
gnukeda.csv,0.42,0.62,0.39,0.4,0.41,0.58,0.49,0.5,0.44,0.41,0.38,0.38,0.38,0.41,0.34,0.5,0.5,0.46,0.44
jaolt.csv,0.49,0.56,0.43,0.42,0.42,0.67,0.52,0.4,0.35,0.44,0.44,0.57,0.41,0.57,0.33,0.54,0.61,0.47,0.52
knowledge.csv,0.41,0.48,0.43,0.37,0.4,0.54,0.43,0.39,0.35,0.47,0.51,0.58,0.36,0.36,0.29,0.52,0.45,0.47,0.4
kowari.csv,0.89,0.8,0.87,0.92,0.74,0.9,0.72,0.75,0.91,0.83,0.88,0.75,0.89,0.0,0.0,0.98,0.8,0.95,0.98
lufa-lib.csv,0.9,0.92,0.46,0.62,0.56,0.73,0.59,0.6,0.87,0.83,0.56,0.78,0.61,0.45,0.89,0.76,0.7,0.51,0.85
maidsafe-dht.csv,0.86,0.75,0.83,0.92,0.64,0.6,0.96,0.88,0.8,0.83,0.69,0.59,0.93,0.5,0.5,0.97,0.93,0.79,0.99
pixel-commandos.csv,0.0,0.0,0.0,0.8,0.67,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.96
playerstage.csv,0.65,0.55,0.45,0.61,0.46,0.91,0.63,0.57,0.64,0.92,0.9,0.89,0.68,0.43,0.8,0.79,0.88,0.59,0.67
proftp.csv,0.91,0.83,0.83,0.56,0.64,0.47,0.7,0.95,0.65,0.34,0.36,0.47,0.5,0.0,0.88,0.69,0.55,0.79,0.72
tcvp.csv,0.93,0.91,0.9,0.96,0.75,0.94,0.96,0.93,0.67,0.65,0.75,0.93,0.93,0.89,0.89,0.96,0.57,0.95,0.99
theresa.csv,0.0,0.0,0.67,0.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.67,0.93
uwom.csv,0.7,0.53,0.92,0.94,0.92,0.63,0.96,0.0,0.75,0.48,0.78,0.41,0.68,0.77,0.89,0.55,0.67,0.73,0.8
xapian.csv,0.48,0.52,0.53,0.53,0.44,0.56,0.62,0.57,0.65,0.57,0.64,0.52,0.6,0.44,0.57,0.74,0.84,0.6,0.59
yaprm.csv,0.71,0.58,0.76,0.8,0.83,0.74,0.71,0.93,0.51,0.75,0.74,0.86,0.83,0.93,0.85,0.7,0.71,0.88,0.7
