,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,v8.csv
bochs.csv,38.0,23.0,0.0,3.0,0.0,0.0
encog-java.csv,0.0,5.0,0.0,1.0,0.0,0.0
h2database.csv,19.0,0.0,0.0,10.0,2.0,0.0
jaql.csv,15.0,28.0,1.0,0.0,0.0,0.0
raven-monitoring.csv,8.0,17.0,0.0,6.0,0.0,0.0
v8.csv,5.0,11.0,0.0,1.0,0.0,0.0
