,avifile.csv,pokeglobal.csv,gogoego.csv,patterntesting.csv,fluidium.csv,qtwin.csv,httpcontentparser.csv
avifile.csv,0.31,0.56,0.25,0.5,0.41,0.0,0.11
fluidium.csv,0.0,0.0,0.12,0.0,0.57,0.0,0.0
gogoego.csv,0.02,0.58,0.35,0.4,0.33,0.01,0.13
httpcontentparser.csv,0.03,0.66,0.28,0.83,0.42,0.0,0.27
patterntesting.csv,0.07,0.6,0.24,0.7,0.43,0.0,0.11
pokeglobal.csv,0.07,0.79,0.29,0.5,0.42,0.0,0.15
qtwin.csv,0.0,0.83,0.3,0.34,0.0,0.03,0.4
