,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.43,0.35,0.93,0.0,0.57,0.0,0.29
amateur-scrolls.csv,0.58,0.4,0.51,0.31,1.0,0.48,0.15
arcallians.csv,0.57,0.98,0.62,0.49,0.68,0.37,0.45
gebr.csv,0.24,0.6,0.47,0.91,0.58,0.75,0.64
jfreereport.csv,0.89,0.28,0.18,0.12,0.33,0.26,0.37
kml.csv,0.53,0.44,0.42,0.47,0.57,0.93,0.42
multitude.csv,0.57,0.56,0.67,0.44,0.71,0.68,0.98
