,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.25,0.9,0.0,1.0,0.52,1.0,0.29
amateur-scrolls.csv,0.41,0.25,0.44,0.0,0.0,0.18,0.02
arcallians.csv,0.78,0.0,0.47,0.18,0.39,0.18,0.32
gebr.csv,0.94,0.62,0.83,0.03,0.76,0.54,0.61
jfreereport.csv,0.0,0.45,0.15,0.97,0.5,0.9,0.46
kml.csv,0.29,0.1,0.2,0.16,0.35,0.0,0.27
multitude.csv,0.43,0.48,0.36,0.84,0.57,0.36,0.0
