,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.39,0.91,0.92,1.0,0.6,1.0,0.25
amateur-scrolls.csv,0.58,0.36,0.5,0.26,1.0,0.44,0.12
arcallians.csv,0.93,0.98,0.65,0.45,0.7,0.33,0.42
gebr.csv,0.98,0.7,0.85,0.9,0.9,0.89,0.77
jfreereport.csv,0.87,0.25,0.15,0.57,0.3,0.44,0.34
kml.csv,0.5,0.39,0.38,0.42,0.55,0.92,0.38
multitude.csv,0.57,0.57,0.68,0.79,0.85,0.69,0.98
