,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.26,0.67,0.96,0.84,0.43,0.65,0.33
amateur-scrolls.csv,0.27,0.46,0.38,0.41,1.0,0.54,0.22
arcallians.csv,0.27,0.99,0.45,0.59,0.54,0.44,0.49
gebr.csv,0.24,0.62,0.42,0.94,0.49,0.72,0.66
jfreereport.csv,0.93,0.3,0.19,0.59,0.24,0.37,0.39
kml.csv,0.29,0.52,0.39,0.57,0.47,0.96,0.47
multitude.csv,0.26,0.57,0.52,0.74,0.54,0.67,0.99
