,baadengine.csv,avifile.csv,werx.csv,plog4u.csv,pokeglobal.csv,jgameai.csv,zealos.csv,gogoego.csv,jhotdraw.csv,patterntesting.csv,httpcontentparser.csv,jaxlib.csv,bibedt.csv,unflobtactical.csv,snakeyaml.csv,impala.csv,cascading.csv,dataobjectsdotnet.csv,loki-lib.csv,gnome-jabber.csv
avifile.csv,0.0,0.0,0.0,101.0,4.0,0.0,97.0,5.0,0.0,8.0,3.0,49.0,0.0,0.0,205.0,8.0,0.0,0.0,6.0,96.0
baadengine.csv,0.0,2.0,0.0,37.0,1.0,0.0,11.0,19.0,0.0,3.0,34.0,24.0,18.0,2.0,31.0,6.0,0.0,1.0,2.0,3.0
bibedt.csv,0.0,11.0,0.0,101.0,0.0,0.0,1.0,1.0,2.0,1.0,12.0,5.0,0.0,2.0,5.0,3.0,0.0,6.0,0.0,2.0
cascading.csv,0.0,27.0,0.0,17.0,0.0,6.0,0.0,11.0,0.0,2.0,2.0,10.0,0.0,4.0,20.0,12.0,0.0,0.0,2.0,0.0
dataobjectsdotnet.csv,0.0,1.0,0.0,20.0,3.0,3.0,1.0,3.0,0.0,8.0,7.0,10.0,1.0,3.0,33.0,3.0,0.0,0.0,7.0,0.0
gnome-jabber.csv,3.0,3.0,0.0,101.0,0.0,0.0,11.0,8.0,0.0,8.0,3.0,22.0,2.0,2.0,69.0,6.0,0.0,5.0,1.0,2.0
gogoego.csv,1.0,69.0,0.0,101.0,3.0,1.0,10.0,0.0,3.0,0.0,20.0,3.0,5.0,0.0,5.0,5.0,0.0,1.0,3.0,3.0
httpcontentparser.csv,0.0,69.0,1.0,101.0,4.0,0.0,1.0,5.0,9.0,76.0,0.0,49.0,0.0,0.0,12.0,2.0,0.0,0.0,2.0,3.0
impala.csv,1.0,2.0,0.0,60.0,4.0,0.0,10.0,4.0,0.0,5.0,6.0,49.0,2.0,0.0,15.0,0.0,4.0,0.0,3.0,3.0
jaxlib.csv,621.0,69.0,200.0,101.0,0.0,0.0,0.0,9.0,339.0,0.0,3.0,0.0,50.0,0.0,205.0,207.0,1.0,0.0,2.0,0.0
jgameai.csv,1.0,69.0,0.0,101.0,4.0,0.0,12.0,1.0,8.0,14.0,6.0,49.0,1.0,2.0,54.0,6.0,0.0,1.0,4.0,0.0
jhotdraw.csv,0.0,1.0,0.0,101.0,4.0,0.0,97.0,3.0,0.0,8.0,2.0,49.0,50.0,0.0,24.0,3.0,0.0,1.0,3.0,3.0
loki-lib.csv,0.0,0.0,0.0,37.0,3.0,2.0,11.0,1.0,0.0,1.0,13.0,15.0,2.0,1.0,38.0,15.0,0.0,0.0,0.0,3.0
patterntesting.csv,1.0,1.0,0.0,35.0,7.0,0.0,12.0,1.0,2.0,0.0,2.0,15.0,2.0,0.0,18.0,4.0,0.0,0.0,4.0,3.0
pokeglobal.csv,0.0,3.0,0.0,28.0,0.0,1.0,2.0,14.0,3.0,5.0,18.0,21.0,6.0,2.0,66.0,5.0,1.0,2.0,1.0,0.0
snakeyaml.csv,0.0,2.0,0.0,101.0,4.0,0.0,10.0,5.0,2.0,1.0,2.0,7.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,3.0
unflobtactical.csv,0.0,2.0,0.0,101.0,3.0,2.0,1.0,3.0,14.0,1.0,3.0,14.0,5.0,0.0,37.0,15.0,0.0,0.0,4.0,3.0
werx.csv,1.0,3.0,0.0,83.0,4.0,0.0,11.0,5.0,0.0,8.0,6.0,25.0,2.0,0.0,70.0,8.0,0.0,0.0,4.0,3.0
zealos.csv,0.0,0.0,0.0,20.0,1.0,1.0,0.0,2.0,0.0,6.0,6.0,49.0,7.0,0.0,26.0,7.0,1.0,0.0,4.0,3.0
