,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.19,0.29,0.55,0.08,0.13,0.0
foursquared.csv,0.24,0.11,0.0,0.78,0.0,0.0
ifmo-game-1.csv,0.4,0.0,0.12,0.24,0.0,0.0
micomt.csv,0.14,0.21,0.08,0.53,0.67,0.02
voms.csv,0.19,0.55,0.09,0.67,0.5,0.02
