,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv
bochs.csv,1555.0,1078.0,576.0,395.0,98.5,98.5,292.5
encog-java.csv,782.5,140.0,87.5,190.0,98.5,459.0,61.5
galaxium.csv,1651.5,683.0,190.0,394.0,98.5,1086.0,190.0
h2database.csv,291.0,585.5,134.0,97.5,98.5,505.0,96.5
haphazard.csv,1865.0,394.5,93.5,395.0,98.5,192.5,381.0
jaql.csv,1357.0,1329.5,279.5,295.0,98.5,875.5,96.5
raven-monitoring.csv,1743.5,1333.5,93.5,196.0,89.5,98.5,757.0
