,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.14,0.31,0.0,0.8,0.18,0.67,0.0,0.28,0.36
bloodycore.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dvd-create.csv,0.14,1.0,0.0,0.88,0.18,0.0,0.0,0.31,0.4
dvt.csv,0.23,0.68,0.0,0.83,0.24,0.0,0.71,0.4,0.29
gbif-indexingtoolkit.csv,0.2,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0
mumble.csv,0.18,0.0,0.0,0.0,0.21,0.0,0.0,0.72,0.0
planeshift.csv,0.14,0.29,0.26,0.8,0.18,0.17,0.78,0.28,0.35
truevision.csv,0.15,0.5,0.0,0.93,0.18,0.0,0.0,0.29,0.67
zorannt.csv,0.82,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0
