,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,1.0,0.27,0.0,1.0,1.0,0.03,0.0,1.0,0.97
bloodycore.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dvd-create.csv,1.0,0.0,0.0,0.5,1.0,0.01,0.0,0.83,0.46
dvt.csv,0.35,0.11,0.0,0.61,0.52,0.12,0.04,0.42,0.35
gbif-indexingtoolkit.csv,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
mumble.csv,0.77,0.0,0.0,0.0,0.76,0.0,0.0,0.11,0.0
planeshift.csv,1.0,1.0,0.16,1.0,1.0,1.0,0.83,1.0,1.0
truevision.csv,0.95,0.06,0.0,0.06,0.98,0.0,0.0,0.95,0.15
zorannt.csv,0.01,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0
