,openefm.csv,dsworkbench.csv,autofac.csv,haggle.csv,cuberok.csv,jgnash.csv,apertium.csv,gabel.csv,tmva.csv,azureus.csv,octet.csv,jchassis.csv,servicestack.csv,gephex.csv,wsmt.csv,coot.csv,icescrum.csv,synecdoche.csv,rcp-company-uibindings.csv,javaprofiler.csv
apertium.csv,0.09,0.31,0.15,0.22,0.0,0.51,0.29,0.38,0.12,0.71,0.29,0.3,0.24,0.05,0.67,0.35,0.38,0.28,0.4,0.33
autofac.csv,0.42,0.06,0.18,0.56,0.29,0.39,0.47,0.55,0.47,0.66,0.49,0.76,0.15,0.66,0.83,0.59,0.62,0.63,0.5,0.36
azureus.csv,0.91,0.56,0.91,0.29,0.57,0.92,0.53,0.93,0.37,0.19,0.9,0.76,0.83,0.56,0.83,0.16,0.59,0.56,0.6,0.58
coot.csv,0.58,0.0,0.33,0.49,0.57,0.6,0.64,0.74,0.37,0.79,0.92,0.88,0.2,0.61,0.77,0.27,0.47,0.58,0.9,0.78
cuberok.csv,0.84,0.88,0.64,0.51,0.34,0.47,0.45,0.42,0.52,0.42,0.29,0.39,0.7,0.63,0.57,0.46,0.38,0.28,0.4,0.33
dsworkbench.csv,0.03,0.12,0.12,0.15,0.11,0.43,0.22,0.08,0.15,0.37,0.02,0.05,0.04,0.07,0.07,0.16,0.28,0.23,0.1,0.06
gabel.csv,0.25,0.19,0.0,0.34,0.2,0.19,0.34,0.16,0.33,0.11,0.22,0.05,0.0,0.27,0.27,0.22,0.59,0.28,0.1,0.08
gephex.csv,0.46,1.0,0.94,0.95,0.71,0.53,1.0,0.67,0.98,0.29,0.86,0.61,0.67,0.32,0.53,0.95,1.0,0.91,0.4,0.61
haggle.csv,0.31,0.44,0.06,0.32,0.0,0.14,0.12,0.33,0.1,0.39,0.22,0.23,0.24,0.63,0.47,0.3,0.66,0.14,0.1,0.06
icescrum.csv,0.27,0.25,0.15,0.22,0.29,0.55,0.34,0.41,0.32,0.16,0.29,0.21,0.17,0.34,0.53,0.3,0.19,0.49,0.4,0.33
javaprofiler.csv,0.69,0.81,0.42,0.8,0.69,0.8,0.9,0.75,0.6,0.66,0.65,0.95,0.2,0.68,0.57,0.51,0.78,0.77,0.6,0.17
jchassis.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jgnash.csv,0.34,0.06,0.58,0.29,0.71,0.17,0.12,0.35,0.35,0.08,0.22,0.18,0.24,0.76,0.57,0.22,0.81,0.6,0.2,0.11
octet.csv,0.09,0.38,0.76,0.46,0.57,0.55,0.6,0.34,0.52,0.55,0.16,0.23,0.07,0.49,0.43,0.57,0.62,0.58,0.7,0.39
openefm.csv,0.25,0.75,0.24,0.29,0.34,0.38,0.53,0.46,0.52,0.24,0.12,0.59,0.37,0.27,0.37,0.65,0.81,0.21,0.2,0.44
rcp-company-uibindings.csv,0.15,0.62,0.33,0.27,0.51,0.38,0.38,0.28,0.18,0.35,0.43,0.0,0.33,0.46,0.53,0.46,0.19,0.44,0.0,0.06
servicestack.csv,0.06,0.25,0.18,0.05,0.0,0.11,0.21,0.07,0.0,0.11,0.06,0.0,0.17,0.0,0.07,0.03,0.03,0.0,0.1,0.0
synecdoche.csv,0.63,0.69,0.52,0.17,0.97,0.63,0.33,0.58,0.25,0.48,0.55,0.39,0.59,0.54,0.63,0.24,0.72,0.23,0.5,0.56
tmva.csv,1.0,0.88,0.97,0.71,0.49,0.84,0.86,0.95,0.33,0.95,0.92,0.73,1.0,0.8,0.77,0.41,0.91,0.19,1.0,0.89
wsmt.csv,0.31,0.5,0.73,0.17,0.14,0.12,0.26,0.48,0.05,0.3,0.25,0.77,0.76,0.29,0.2,0.11,0.47,0.07,0.6,0.5
