,f1,g,recall,precision,pf,wins
apertium.csv,0.39,0.425,0.395,0.535,0.295,10
autofac.csv,0.5,0.59,0.62,0.435,0.495,17
azureus.csv,0.54,0.505,0.79,0.46499999999999997,0.585,18
coot.csv,0.4,0.47,0.59,0.395,0.59,4
cuberok.csv,0.505,0.58,0.625,0.47,0.455,19
dsworkbench.csv,0.22,0.185,0.15500000000000003,0.56,0.11499999999999999,2
gabel.csv,0.41000000000000003,0.4,0.36,0.49,0.21000000000000002,11
gephex.csv,0.525,0.365,0.73,0.39,0.69,7
haggle.csv,0.375,0.375,0.345,0.43,0.235,6
icescrum.csv,0.45999999999999996,0.445,0.41,0.515,0.295,13
javaprofiler.csv,0.535,0.545,0.78,0.41,0.685,14
jchassis.csv,0.0,0.0,0.0,0.0,0.0,0
jgnash.csv,0.435,0.47,0.49,0.51,0.265,16
octet.csv,0.49,0.51,0.55,0.43,0.505,12
openefm.csv,0.41500000000000004,0.45999999999999996,0.445,0.44,0.37,8
rcp-company-uibindings.csv,0.425,0.46499999999999997,0.44,0.43,0.33999999999999997,9
servicestack.csv,0.15,0.10500000000000001,0.08499999999999999,0.35,0.06,1
synecdoche.csv,0.515,0.5549999999999999,0.64,0.45,0.545,15
tmva.csv,0.5,0.325,0.885,0.43000000000000005,0.87,5
wsmt.csv,0.245,0.385,0.33999999999999997,0.44499999999999995,0.295,3
