,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,0.0,0.41,0.0,0.26,0.39,0.86,0.24,0.63,0.24,0.19
array4j.csv,0.0,0.26,1.0,0.36,0.07,0.14,0.48,0.17,0.28,0.16
beast-mcmc.csv,0.05,0.98,0.28,0.5,0.59,0.29,0.29,0.44,0.25,0.36
continuum-ide.csv,0.08,0.26,0.07,0.97,0.19,0.19,0.18,0.15,0.19,0.07
jam-daq.csv,0.05,0.5,0.06,0.34,0.99,0.18,0.22,0.44,0.19,0.25
l2j.csv,0.04,0.39,0.3,0.49,0.63,0.37,0.44,0.4,0.39,0.99
nodal.csv,0.0,0.29,0.3,0.22,0.48,0.26,0.95,0.29,0.45,0.14
projectfactory.csv,0.06,0.48,0.22,0.43,0.44,0.31,0.36,0.97,0.38,0.37
roolo.csv,0.0,0.41,0.35,0.12,0.41,0.19,0.32,0.44,0.95,0.34
