,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,0.17,0.27,0.14,0.41,0.41,0.0,0.22,0.56,0.27,0.14
array4j.csv,0.31,0.15,0.0,0.38,0.17,0.3,0.4,0.07,0.14,0.04
beast-mcmc.csv,0.35,0.0,0.54,0.56,0.31,0.31,0.29,0.26,0.41,0.18
continuum-ide.csv,0.21,0.12,0.21,0.03,0.07,0.24,0.29,0.21,0.24,0.01
jam-daq.csv,0.36,0.2,0.25,0.18,0.0,0.19,0.16,0.42,0.24,0.05
l2j.csv,0.44,0.71,0.37,0.9,0.72,0.46,0.86,0.3,0.57,0.01
nodal.csv,0.34,0.23,0.56,0.38,0.28,0.24,0.0,0.21,0.49,0.24
projectfactory.csv,0.32,0.18,0.25,0.51,0.3,0.2,0.14,0.02,0.38,0.36
roolo.csv,0.16,0.23,0.35,0.33,0.11,0.24,0.22,0.26,0.0,0.41
