,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,0.0,0.48,0.0,0.32,0.39,0.8,0.26,0.65,0.23,0.13
array4j.csv,0.0,0.25,1.0,0.44,0.05,0.22,0.64,0.12,0.24,0.11
beast-mcmc.csv,0.9,0.98,0.49,0.66,0.6,0.47,0.34,0.4,0.28,0.28
continuum-ide.csv,0.95,0.24,0.07,0.99,0.13,0.28,0.2,0.12,0.18,0.05
jam-daq.csv,0.9,0.56,0.07,0.33,0.98,0.22,0.2,0.44,0.18,0.17
l2j.csv,0.86,0.55,0.47,0.36,0.61,0.7,0.44,0.37,0.48,0.98
nodal.csv,0.0,0.31,0.53,0.27,0.46,0.37,0.93,0.25,0.54,0.1
projectfactory.csv,0.91,0.51,0.29,0.57,0.42,0.42,0.34,0.97,0.43,0.3
roolo.csv,0.0,0.45,0.52,0.14,0.34,0.28,0.34,0.4,0.92,0.27
