,f1,g,recall,precision,pf,wins
cleartk.csv,0.45,0.54,0.57,0.37,0.51,9
encog-cs.csv,0.51,0.27,0.89,0.35,0.93,2
extprosys.csv,0.44,0.54,0.77,0.34,0.64,12
ibatisdb.csv,0.38,0.34,0.3,0.42,0.27,3
intact.csv,0.38,0.48,0.57,0.33,0.38,8
japano.csv,0.51,0.37,0.83,0.35,0.8,7
lockss.csv,0.42,0.5,0.48,0.39,0.33,13
ofbiz.csv,0.43,0.52,0.64,0.38,0.55,10
officefloor.csv,0.27,0.27,0.23,0.36,0.2,1
opennms.csv,0.3,0.37,0.32,0.41,0.22,4
rohxel.csv,0.35,0.34,0.29,0.39,0.19,5
roolo.csv,0.42,0.51,0.64,0.32,0.67,6
sevenupdate.csv,0.5,0.0,1.0,0.34,1.0,0
web-cat.csv,0.51,0.5,0.9,0.36,0.83,11
