,campsoft.csv,sevenupdate.csv,extprosys.csv,cleartk.csv,opennms.csv,intact.csv,rohxel.csv,japano.csv,encog-cs.csv,lockss.csv,officefloor.csv,roolo.csv,ofbiz.csv,ibatisdb.csv,web-cat.csv
cleartk.csv,42.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,20.0,2.0,10.0,0.0,1.0,25.0,3.0
encog-cs.csv,79.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,323.0,0.0,1.0,17.0,1.0
extprosys.csv,60.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,13.0,6.0,36.0,0.0,5.0,7.0,1.0
ibatisdb.csv,104.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0,22.0,32.0,4.0,4.0,1.0,2.0
intact.csv,51.0,0.0,6.0,0.0,2.0,2.0,1.0,0.0,0.0,6.0,86.0,2.0,5.0,11.0,4.0
japano.csv,104.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0,6.0,321.0,0.0,2.0,16.0,1.0
lockss.csv,13.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,33.0,0.0,1.0,13.0,1.0
ofbiz.csv,104.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,20.0,242.0,0.0,6.0,17.0,1.0
officefloor.csv,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,16.0,3.0,2.0,0.0,4.0,1.0
opennms.csv,43.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,1.0,49.0
rohxel.csv,44.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,176.0,2.0,0.0,10.0,49.0
roolo.csv,104.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,15.0,5.0,122.0,0.0,9.0,39.0,1.0
sevenupdate.csv,81.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,16.0,6.0,323.0,0.0,2.0,17.0,1.0
web-cat.csv,73.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,14.0,6.0,319.0,0.0,2.0,17.0,1.0
