,opde.csv,mb-unit.csv,chipster.csv,delphilhlplib.csv,ivataopenportal.csv,pamguard.csv,jppf-project.csv,bigdata.csv,kolmafia.csv,quark.csv,tigermud.csv,emite.csv,l2j.csv,stajistics.csv,hydrate.csv,jfreechart.csv
bigdata.csv,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,0.0,1.0,4.0,4.0,2.0,90.0
chipster.csv,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,4.0,9.0,3.0,46.0
delphilhlplib.csv,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,7.0,13.0,0.0,4.0,4.0,7.0,3.0,66.0
emite.csv,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,1.0,9.0,2.0,103.0
hydrate.csv,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,27.0
ivataopenportal.csv,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,5.0,11.0,0.0,0.0,3.0,5.0,3.0,103.0
jppf-project.csv,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0,2.0,6.0,10.0,3.0,91.0
kolmafia.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,3.0,1.0,64.0
l2j.csv,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,13.0,0.0,4.0,0.0,8.0,1.0,62.0
mb-unit.csv,1.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,6.0,6.0,1.0,1.0,4.0,7.0,0.0,103.0
opde.csv,0.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,1.0,11.0,1.0,2.0,6.0,12.0,0.0,62.0
pamguard.csv,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,2.0,1.0,7.0,3.0,103.0
quark.csv,69.0,2.0,1.0,0.0,0.0,91.0,99.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,103.0
stajistics.csv,1.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,5.0,12.0,0.0,1.0,4.0,0.0,1.0,103.0
tigermud.csv,0.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,5.0,2.0,36.0
