,gpsmid.csv,emftriple.csv,bzbyte.csv,fluent-nhibernate.csv,xamj.csv,columba.csv
bzbyte.csv,95.5,5810.5,98.5,395.5,0.0,0.0
columba.csv,289.5,2434.0,98.5,197.5,99.0,292.0
emftriple.csv,358.0,320.5,79.5,542.5,99.0,523.0
fluent-nhibernate.csv,192.0,2578.0,98.5,98.5,97.5,292.0
gpsmid.csv,95.5,6327.0,98.5,197.5,99.0,297.0
xamj.csv,99.0,4638.0,98.5,1802.5,99.0,887.0
