,n2cms.csv,maidsafe-dht.csv,nug.csv,nassp.csv
maidsafe-dht.csv,0.27,1.0,0.24,0.42
n2cms.csv,0.98,0.14,0.24,0.42
nassp.csv,0.19,0.43,0.24,1.0
nug.csv,0.44,0.21,0.76,0.58
