,n2cms.csv,maidsafe-dht.csv,nug.csv,nassp.csv
maidsafe-dht.csv,0.38,1.0,0.29,0.42
n2cms.csv,0.99,0.15,0.31,0.3
nassp.csv,0.27,0.43,0.3,0.92
nug.csv,0.41,0.16,0.87,0.39
