,n2cms.csv,maidsafe-dht.csv,nug.csv,nassp.csv
maidsafe-dht.csv,0.09,0.0,0.19,0.15
n2cms.csv,0.0,0.17,0.14,0.35
nassp.csv,0.14,0.13,0.17,0.04
nug.csv,0.45,0.35,0.0,0.37
