,n2cms.csv,maidsafe-dht.csv,nug.csv,nassp.csv
maidsafe-dht.csv,1.0,0.0,3.0,2.0
n2cms.csv,0.0,4.0,1.0,3.0
nassp.csv,2.0,2.0,3.0,0.0
nug.csv,13.0,20.0,0.0,8.0
