,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.68,0.02,0.8,0.61,0.28,0.48,0.59,0.81,0.79,0.84,0.63,0.54,0.73,0.78,0.68,0.68,0.66,0.64,0.64
boost-sandbox.csv,0.7,0.67,0.52,0.56,0.44,0.68,0.62,0.0,0.89,1.02,0.76,0.79,0.87,0.68,0.85,0.84,0.54,0.91,0.6
dspace-gsoc.csv,0.81,0.63,1.04,0.8,0.66,0.78,0.66,0.67,0.9,0.51,0.79,0.73,0.76,0.8,0.06,0.99,0.9,0.59,0.84
enlightenment.csv,0.72,0.61,0.45,0.54,0.42,0.74,0.05,0.74,0.7,0.77,0.63,0.72,0.82,0.79,0.64,0.78,0.57,0.49,0.57
fceugc.csv,0.68,0.71,0.44,0.48,0.6,0.83,0.77,0.92,0.81,0.89,0.0,0.6,0.82,0.9,0.99,0.93,0.74,0.75,0.6
gnukeda.csv,0.76,0.52,0.6,0.58,0.57,0.03,0.51,0.7,0.8,0.79,0.68,0.53,0.69,0.74,0.54,0.66,0.57,0.59,0.58
jaolt.csv,0.73,0.54,0.64,0.62,0.38,0.53,0.59,0.81,0.88,0.95,0.8,0.8,0.03,0.71,0.92,0.89,0.53,0.78,0.57
knowledge.csv,0.98,0.5,1.0,0.94,0.0,0.69,0.81,1.0,0.95,0.52,0.77,0.79,0.7,1.0,1.0,1.0,0.88,0.96,0.84
kowari.csv,0.79,0.88,0.72,0.85,0.68,0.89,0.69,0.97,0.91,0.14,0.77,0.9,0.89,1.0,1.0,0.71,0.92,0.78,0.86
lufa-lib.csv,0.99,0.88,0.72,0.5,0.65,0.74,0.67,0.7,0.81,0.88,0.73,0.75,0.79,0.61,0.85,0.03,0.83,0.6,0.7
maidsafe-dht.csv,0.0,0.98,0.34,0.85,0.77,0.73,0.85,0.94,0.77,0.86,0.89,0.69,0.88,1.0,0.94,0.86,0.7,1.01,0.78
pixel-commandos.csv,1.0,1.0,1.0,0.93,0.95,0.97,1.0,0.99,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.92,0.0,0.87
playerstage.csv,0.71,0.94,0.56,0.03,0.46,0.77,0.63,0.63,0.83,0.58,0.82,0.91,0.73,0.69,0.86,0.64,0.85,0.38,0.55
proftp.csv,0.58,0.91,0.7,0.67,0.82,0.63,0.79,0.86,0.79,0.58,0.57,0.04,0.75,1.0,0.81,0.82,0.58,0.78,0.7
tcvp.csv,0.88,0.78,0.69,0.97,0.97,0.87,0.81,0.88,0.64,0.82,0.75,0.87,0.86,0.0,0.93,0.9,0.84,1.02,0.93
theresa.csv,1.0,1.0,0.0,1.0,0.97,1.0,0.99,1.0,1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.0,1.0,1.0,0.96
uwom.csv,0.53,0.98,1.03,0.85,0.93,0.64,0.95,1.0,0.95,0.67,0.77,0.61,0.75,0.68,0.89,0.91,1.0,0.33,0.02
xapian.csv,0.62,0.76,0.32,0.45,0.48,0.5,0.72,0.63,0.78,0.48,0.68,0.65,0.62,0.81,0.71,0.64,0.04,0.48,0.45
yaprm.csv,0.65,0.8,0.28,0.78,0.84,0.9,0.73,0.8,0.0,0.61,0.76,0.7,0.78,0.91,0.87,0.87,0.7,0.35,0.77
