,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,m-a-d-n-e-s-s.csv,yarp.csv,ftm.csv
bloodycore.csv,0.14,0.9,0.27,0.0,0.22,0.02,0.07,0.42,0.7
flylegacy.csv,0.6,0.75,0.05,0.69,0.71,0.29,0.23,0.63,0.27
ftm.csv,0.19,0.05,0.32,0.3,0.2,0.46,0.37,0.18,0.0
jguard.csv,0.56,0.8,0.59,0.68,0.41,0.0,0.68,0.32,0.63
m-a-d-n-e-s-s.csv,0.33,0.05,0.36,0.2,0.24,0.11,0.0,0.29,0.52
mob-sen-plat.csv,0.51,0.0,0.68,0.28,0.32,0.43,0.32,0.32,0.44
raygina.csv,0.0,0.05,0.64,0.48,0.27,0.48,0.22,0.42,0.56
upp-mirror.csv,0.21,0.2,0.23,0.19,0.0,0.14,0.1,0.47,0.51
yarp.csv,0.19,0.05,0.32,0.15,0.17,0.21,0.25,0.0,0.34
